0.44657,0.22219,0.44819,0.39442,0.4917,0.00079499,0.68543,0.33789,0.33905,0.52151,0.23763,0.35337,0.35297,0.54901,0.43195,0.066691,0.00018227,0.78223,0.33017,0.69697,0.56779,0.051238,0.37217,0.18236,0.29189,0.088201,0.35427,0.29446,0.2141,0.00016405,0.10254,0.42395,0.12031,0.29258,0.26857,0.15622,0.42131,0.0064718,0.0018575,0.25494,0.00021369,0.40062,0.34831,0.12864,0.10198,0.29445,0.00028733,0.0030868,0.46036,0.24085,0.47384,0.46431,0.0069609,0.43469,0.42736,0.33766,0.37505,0.00071437,0.0031557,0.35578,0.31594,0.8692,0.64984,0.48791,0.031618,0.24777,0.0014309,0.12415,0.030856,0.4519,0.20208,0.22816,0.038257,0.019876,0.46667,0.3169,0.28076,0.00029666,0.4086,0.011283,0.51643,0.0028319,0.54536,0.14422,0.32982,0.011183,0.27274,0.21742,0.071152,0.0033577,0.52039,0.12011,0.0022769,0.50649,0.18829,0.1665,0.50332,0.034325,0.23375,0.17088,0.56669,0.21467,0.29741,0.062094,0.00072149,0.61723,0.12959,0.28598,0.67715,0.4201,0.016731,0.055974,0.0073099,0.3256,0.53883,0.44027,0.16164,0.67356,0.0029216,0.14447,0.25269,0.76443,0.021266,0.099864,0.4447,0.072995,0.45351,0.0068338,0.23997,0.083863,0.11797,0.63377,0.31445,0.29535,0.082226,0.14637,0.26916,0.43942,0.18766,0.82288,0.03795,0.33943,0.028436,0.25611,0.4861,0.47907,0.44449,0.52281,0.26902,0.6658,0.41312,0.30536,0.30448,0.00024969,0.00025662,0.68981,0.014399,0.24251,0.73026,0.4804,0.27815,0.32152,0.0024478,0.00077186,0.045942,0.59583,0.20267,0.059446,0.48531,0.29335,0.0022745,0.15317,0.68641,0.24134,0.18089,0.2181,0.13844,0.32196,0.35213,0.24418,0.093515,0.31472,0.34681,0.056284,0.32197,0.60899,0.38564,0.17161,0.44352,0.00024682,0.10509,0.00015538,0.2487,0.0029888,0.23198,0.78286,0.074197,0.61223,0.3554,0.042554,0.47427,0.89452,0.21141,0.47362,0.19201,0.0011459,0.52488,0.53424,0.55681,0.51242,0.23758,0.20575,0.84505,0.038579,0.5124,0.008174,0.50488,0.47909,0.00016417,0.50047,0.36049,0.45312,0.53441,0.092219,0.23919,0.088933,0.53381,0.23972,0.053168,0.80891,0.52618,1.2837,0.44435,0.30454,0.18853,0.16169,0.51708,0.86653,0.27212,0.28372,0.16716,0.34779,0.15969,0.00016653,0.12946,1.3479,0.10203,0.016244,0.099005,0.082454,0.67075,0.48547,0.36023,0.51508,0.14491,0.6726,0.38059,0.0020191,0.033032,0.32777,0.4837,0.017476,0.099263,0.52906,0.20383,0.012271,0.91664,0.54127,0.00018152,0.52484,0.32799,0.60912,0.25975,0.38398,0.15878,0.24013,0.53494,0.28176,0.56467,0.023351,0.0006536,0.29843,0.40016,0.66228,0.28295,0.6501,0.36767,0.25811,0.24056,0.34089,0.7568,0.42232,0.00096823,0.2749,0.57006,0.55715,0.22664,0.087664,0.48505,0.54948,0.65425,0.18125,0.008712,0.67251,0.70605,0.3028,0.093041,0.36786,0.016978,0.00014469,0.00048814,0.00016473,0.13158,0.50953,0.77935,0.40645,0.22035,0.43753,0.016552,0.37626,0.27618,0.558,0.42119,0.37584,0.55969,0.45183,0.25679,0.14201,0.27961,0.0003335,0.26595,0.090323,0.37614,0.59724,0.0018456,0.42648,0.52544,0.54848,0.25722,0.50995,0.75363,0.028799,0.25831,0.0017406,0.46132,0.01446,0.50211,0.30777,0.48187,0.00021957,0.32375,0.30933,0.44593,0.28535,0.6227,0.30397,0.11138,0.29793,0.16719,0.50777,0.16619,0.64705,0.00018479,0.027652,0.52737,0.47,0.076117,0.076838,0.54722,0.10913,0.22676,0.55711,0.56984,0.20733,0.38117,0.23499,0.51226,0.15622,0.61561,0.09368,0.020551,0.30127,0.69314,0.061832,0.27879,0.39791,0.16013,0.23743,0.1608,0.45353,0.19316,0.43755,0.19272,0.40277,0.0058227,0.22812,0.49349,0.0025192,0.14963,0.61044,0.078236,0.30794,0.51824,0.12098,0.53937,0.00023569,0.19257,0.22635,0.35113,0.10692,0.25269,0.34894,0.37159,0.613,0.00037388,0.27183,0.29922,0.22327,0.00017809,0.26008,0.73801,0.009635,0.00078662,0.62545,0.00016935,0.51275,0.0011558,0.0092472,0.21414,0.62349,0.80727,0.045098,0.44417,0.059783,0.19764,0.34097,0.43827,0.461,0.00091302,0.57806,0.46555,0.85175,0.00015291,1.0622,0.0014065,0.10099,0.0094945,0.43373,0.37042,0.00016417,0.21907,0.013824,0.0002928,0.070534,0.024702,0.83894,0.00015183,0.24215,0.0028738,0.00032571,0.011762,0.0015309,0.002971,0.58094,0.048843,0.096442,0.23086,0.13516,0.071216,0.085411,0.1641,0.32517,0.86912,0.30251,0.13019,0.80272,0.00089161,0.0028832,0.32563,0.46779,0.0007516,0.18475,0.072369,0.40924,0.15083,0.50974,0.57481,0.52938,0.25804,0.29978,0.069276,0.48288,0.16958,0.56688,0.72104,0.26853,0.45144,0.045029,0.29585,0.36903,2.0568,2.5927,2.2407,2.7815,4.281,3.216,3.487,5.5082,1.8692,1.838,1.4782,1.9067,2.4252,4.208,3.7284,2.5592,2.3416,2.8162,3.5083,2.049,3.8179,2.8354,1.9128,3.0659,3.7644,1.8119,2.6313,3.5201,3.2385,2.6242,3.9334,1.959,2.9621,4.5217,3.9339,4.7628,5.1436,3.4864,2.0859,2.396,2.2691,2.8408,1.8033,2.9884,2.1063,2.6013,3.3072,2.7109,2.2675,1.8214,1.5312,2.3118,2.1784,1.8442,3.4604,2.4816,4.0623,1.6858,3.3512,2.3138,1.854,1.817,3.8111,2.8716,2.9596,1.9781,2.0569,1.8101,3.0378,3.2219,3.0808,4.5407,2.5492,2.5993,3.0511,5.1428,3.31,1.7648,6.864,2.2204,4.7634,1.5974,2.5696,2.0401,3.6218,2.7772,1.5315,1.7006,2.0694,2.6385,4.438,3.513,5.3822,2.0435,2.2363,5.2527,2.8121,3.3118,3.1845,1.6576,1.646,1.651,2.5111,4.3728,1.9209,1.4098,1.6465,2.2694,2.8762,4.0511,3.0205,2.1401,1.8209,4.2415,2.3351,3.6327,2.6918,2.645,2.5427,2.4126,4.2185,3.9784,3.3903,1.9331,3.4542,1.7293,3.0207,2.566,2.2468,2.5321,1.8708,1.1943,2.0235,1.8715,1.832,1.8671,1.8699,1.2429,1.7843,2.2082,2.2999,2.216,2.2184,1.8237,3.188,4.5608,2.9426,5.3855,2.1903,1.5799,6.1039,3.3994,2.5541,1.4957,1.4008,3.3588,2.4201,4.8197,3.3057,4.2373,2.3108,1.853,2.7409,3.2,2.7976,3.5504,1.8175,3.9445,2.0495,4.6363,3.0825,1.677,2.9488,2.5724,2.2901,1.8916,5.2172,4.8682,1.3455,2.5251,3.1833,2.3567,5.7539,2.3454,4.0231,7.38,3.1994,3.1679,1.7791,1.6271,2.751,1.6002,4.6155,3.46,3.7033,4.301,1.6378,1.8947,1.7013,1.673,3.2263,5.8503,1.7727,2.1154,1.9717,5.3541,2.6314,3.329,2.874,2.6491,2.7805,2.272,1.6113,1.5616,2.6525,2.2714,4.1688,5.9035,1.7522,3.1984,4.0062,2.0323,3.312,1.8976,3.5079,2.1192,3.5283,2.2479,1.9452,3.7409,4.5659,3.4049,2.0071,1.9813,3.8536,4.7734,2.6653,4.8311,1.6728,3.0368,2.0074,3.2485,3.1765,1.8999,1.5472,3.3675,4.269,3.3437,3.052,3.3761,0.97356,2.3595,2.3553,3.8152,2.7598,3.4991,1.876,1.9565,2.8037,2.8086,3.4661,2.0732,1.9037,2.7157,1.8996,3.4684,4.8258,3.9376,1.6932,2.484,3.1397,1.5635,1.7352,2.0068,2.2054,1.9616,2.5604,1.8366,1.8348,1.7822,1.8675,3.0874,2.0393,2.3718,2.0331,1.5339,3.246,2.103,2.3378,1.7483,3.2106,3.532,2.1272,4.399,1.935,3.9803,2.5853,1.8383,2.3352,3.9423,4.6379,0.95534,1.7173,1.8512,2.359,1.9929,3.2228,2.9739,1.8235,1.5073,2.3712,3.0956,3.5237,1.7554,2.8047,1.5257,1.3914,3.6114,1.8052,2.2247,1.8246,1.7731,2.4287,2.3639,2.2228,3.5134,3.353,3.1064,2.7635,4.5745,1.7815,2.5609,2.2206,4.673,2.5688,3.8183,2.0627,3.3985,2.6391,2.5098,1.7459,3.1872,2.2694,1.8066,2.5013,2.3355,3.0372,2.0591,3.5476,2.4544,3.5751,2.3154,2.2055,3.9812,2.4876,1.908,3.517,1.7358,6.3177,3.69,1.6316,3.7196,1.9826,1.9353,2.9075,1.8482,1.8409,1.5412,1.8967,2.7292,1.9608,3.2102,3.8151,3.1872,2.9284,1.6863,4.335,4.2759,2.1254,1.9047,2.4904,1.7507,3.0112,1.7671,3.0748,2.4583,4.8388,2.2031,1.9474,2.8236,2.9353,2.9727,3.9163,4.3593,1.6751,1.8414,1.9659,2.5124,2.6926,4.1988,1.7411,1.707,3.3054,3.3127,1.7957,8.2966,2.4656,3.0587,3.198,1.7999,1.9479,2.1762,1.9382,1.8552,1.7011,1.9587,1.9032,1.9037,1.5818,3.0803,3.8141,3.4032,2.6151,1.8454,3.2551,5.0509,4.4192,1.3323,2.2394,2.1575,4.4111,2.034,1.8663,1.8968,3.6781,3.5358,1.9852,1.8082,6.2997,3.077,2.1111,2.2197,1.9085,3.916,2.7353,2.581,5.3955,4.8458,2.1641,2.0649,1.8087,1.832,1.899,2.6206,1.4905,2.5118,1.9198,3.7856,1.9433,3.5702,4.1794,2.4277,2.5761,4.9724,1.8058,1.8604,2.6866,3.8911,3.1218,3.2948,2.0422,2.8243,1.6446,5.3075,2.9984,1.7571,3.6159,1.8353,1.9314,3.2784,2.8252,1.8775,2.1376,1.8763,2.5446,3.4537,3.1593,1.866,2.6444,3.4108,2.1964,4.4492,1.9663,3.064,1.8822,4.3401,2.2076,3.787,2.8908,2.274,5.9056,4.0007,6.3744,3.1214,3.8111,4.8263,10.216,5.2484,6.9102,3.1475,4.8767,4.8313,5.3721,3.9599,4.9887,6.3676,9.5846,5.2225,5.0793,7.3849,8.1207,5.8606,5.7637,10.506,5.0087,4.4248,3.036,4.3286,7.9091,4.3345,4.9791,6.018,4.3206,4.5088,5.5983,10.235,5.7661,9.1241,8.2965,4.2485,9.568,4.6848,5.5799,6.7089,6.2512,7.653,4.8859,4.595,15.154,4.9122,4.3578,10.333,7.5149,3.6717,7.144,7.4102,7.7209,4.7232,5.4615,5.0418,7.0416,10.946,17.468,3.8377,6.3998,7.7942,16.846,5.7851,7.7741,9.3308,7.2963,4.7467,5.3331,13.564,6.1814,8.1556,6.4625,4.1547,7.0394,3.9265,7.3038,4.4219,7.8283,5.8656,10.154,5.7123,3.6589,5.1239,3.0966,9.8726,15.842,3.8479,3.7742,5.3608,4.7413,4.777,5.1126,6.587,4.7356,6.338,10.173,5.8963,4.7865,6.0258,7.802,6.3274,4.8651,4.7519,5.8198,7.4792,6.5024,4.6688,9.5904,12.369,4.0731,10.602,5.026,5.6526,4.4509,6.0529,7.6061,6.2411,4.0804,4.373,7.3929,5.9674,3.424,5.3444,7.2284,6.2641,5.1098,4.592,5.1594,5.6298,4.9999,3.2317,7.013,6.2186,6.591,8.4657,4.5378,10.883,5.0107,5.5202,10.768,12.192,6.854,15.7,7.7157,4.2216,8.8255,13.186,9.1992,10.362,9.5425,4.1411,9.0745,14.515,6.2089,4.7429,9.6546,3.4963,4.454,4.3283,4.8134,6.5018,8.0024,5.2723,4.7301,4.2951,7.0634,4.1532,3.8114,15.123,7.0571,3.9189,9.2094,6.4615,5.0346,8.7905,11.128,6.6684,7.5056,10.183,6.5745,9.6009,5.4954,6.407,4.6449,4.8037,5.3327,5.3849,8.8822,9.6466,9.5265,11.107,3.1946,5.8502,7.0022,4.7417,6.3962,7.6768,4.5958,4.4072,8.2332,17.025,5.1707,12.317,6.3047,9.473,5.4589,4.9547,8.6628,7.0837,7.3789,10.027,3.7179,9.5633,5.8861,3.4453,8.4649,7.0795,4.7449,5.0574,7.3029,5.268,7.27,7.6231,4.6477,4.9235,8.0506,11.208,9.9726,4.3957,7.2714,6.8527,7.3528,9.857,5.7129,5.3204,6.3913,7.6279,9.5977,11.496,13.113,12.806,5.9273,5.4487,8.7444,10.115,5.0135,5.5546,13.074,4.2931,7.979,4.6924,3.7472,4.1348,7.9962,9.5068,8.3378,7.116,4.7578,8.0822,11.089,8.4012,9.1837,8.2262,3.9688,6.1785,4.2127,4.8172,4.544,17.164,8.4975,4.3515,5.1409,4.65,4.6698,5.3414,6.4509,8.3992,8.1343,7.5273,4.7204,5.6483,13.013,10.789,6.9083,5.871,4.8504,7.1106,7.7333,9.0563,5.3154,5.8102,4.3553,4.0322,6.4435,7.4946,8.5582,8.3877,7.149,10.64,7.7651,6.9561,6.1374,4.7063,4.7584,4.5455,4.3978,4.6647,3.9965,5.9369,4.9913,7.3365,4.4418,17.011,5.0179,6.4126,8.3204,3.1009,6.8834,3.3279,10.217,6.9004,5.2458,5.589,5.115,7.3555,4.0466,4.8651,5.1118,3.6295,6.5374,8.8028,5.5659,13.812,12.368,5.7883,4.1762,3.7461,4.788,4.6415,9.4147,5.9967,8.1595,5.0163,10.258,4.6176,5.9701,4.4561,5.3444,4.8518,16.981,7.6237,5.9255,7.8057,4.8631,9.4074,6.9983,7.8671,4.7867,4.6506,9.1577,7.3829,4.396,3.4517,11.771,4.7131,6.6864,7.4909,8.4416,7.4867,8.8627,5.8147,15.185,13.995,6.2572,4.9621,3.4121,5.0817,4.9677,4.773,4.4012,6.0105,10.107,3.8893,4.8021,7.592,6.6735,9.3959,4.9153,5.7259,6.0151,7.9119,10.171,4.0587,4.8243,10.859,5.2918,3.5496,4.7951,5.3331,13.277,13.763,4.5795,8.4958,6.9882,4.1221,8.9476,3.9854,10.532,4.4686,4.5255,7.0087,3.8352,4.3506,4.0856,9.9893,7.9678,10.995,4.7885,5.6047,3.3502,11.9,8.9474,3.4434,7.0917,5.0381,11.282,6.0359,11.383,3.8737,11.4,10.724,4.9202,6.82,12.329,6.6427,5.256,4.7907,3.9009,5.32,5.4222,5.0992,6.8562,7.5374,7.7353,4.3691,5.8892,4.8744,6.8409,7.0813,4.6604,10.98,4.3549,19.322,4.8316,5.8106,4.4062,5.0831,8.5042,16.99,4.0157,5.9925,6.5256,7.7222,5.1253,4.6542,4.686,6.5282,4.7844,11.724,5.1474,5.479,4.8957,5.2079,12.005,9.3606,3.7449,6.1073,5.1159,7.4203,7.9507,9.6414,11.349,9.7654,4.7892,5.1798,4.8369,12.079,5.7392,3.9271,4.7797,5.9629,6.2522,5.5083,7.2302,10.773,12.304,23.748,11.805,12.782,15.219,11.433,16.554,20.074,10.35,8.8768,8.6572,11.325,13.647,6.3548,12.716,9.4168,18.205,11.744,7.178,14.657,10.012,13.431,11.193,18.068,7.5532,21.371,9.4277,9.4421,15.42,9.0115,9.6376,14.214,8.1291,19.56,14.882,16.273,13.145,11.436,7.7259,9.2103,14.345,9.8312,10.913,12.132,13.338,16.125,6.5597,11.186,22.573,18.914,7.8573,15.054,13.694,6.3057,19.279,14.754,12.48,8.8742,13.74,10.501,7.0786,13.04,22.374,11.218,10.328,10.701,14.441,8.665,17.464,13.549,20.02,10.15,8.3813,11.416,12.888,29.181,14.24,9.6681,19.41,9.9472,13.344,9.3292,9.5809,11.519,17.85,11.414,7.5558,9.0917,16.674,12.752,27.193,10.029,11.245,8.7725,12.624,12.861,13.803,12.449,12.247,8.9471,18.17,11.013,9.5191,16.574,11.423,9.797,13.006,13.116,10.779,15.365,19.111,8.5563,17.049,14.78,12.564,13.066,9.3157,12.277,12.135,10.375,13.544,14.576,9.6132,9.3429,9.4487,12.349,9.6573,10.374,13.125,10.674,15.402,10.524,9.5324,8.2981,21.342,6.9144,8.9343,13.631,11.359,12.326,11.406,10.425,10.328,12.482,13.023,8.871,12.639,16.467,16.56,8.3916,14.731,12.766,9.9407,11.092,7.1291,15.718,16.736,19.172,13.955,18.247,8.2116,14.811,11.116,7.205,9.3092,21.145,19.714,12.352,12.908,12.546,12.397,21.633,8.2157,10.251,12.393,7.8565,13.409,20.381,11.347,9.0364,18.751,6.6844,18.05,11.336,9.96,17.859,13.321,12.672,8.4827,9.7022,6.6265,8.085,10.923,10.01,8.3047,29.032,9.1371,5.1439,12.246,8.5188,7.9177,22.574,8.0886,27.727,7.7921,23.24,8.7841,18.935,10.151,20.238,14.424,9.0985,10.807,12.34,14.563,18.005,8.2657,22.713,7.4017,9.0944,10.203,8.1604,19.414,10.276,12.219,12.243,15.995,12.01,10.468,18.792,15.944,30.528,14.105,10.588,7.7932,8.14,10.309,13.613,7.6297,12.896,9.6909,12.097,13.843,26.751,15.189,18.563,10.68,15.42,8.5739,27.748,27.625,14.939,19.737,10.486,12.295,13.944,8.2303,10.337,10.451,32.861,17.274,9.7598,8.0555,20.278,9.6274,15.844,47.018,9.6291,7.6697,12.149,9.0634,10.118,8.2594,21.74,17.439,8.9689,11.829,21.106,8.7031,12.493,10.16,14.122,24.654,9.0113,15.862,25.1,15.61,7.6449,10.925,19.843,19.846,13.955,17.53,11.493,12.539,9.4577,9.3116,11.468,9.4273,10.767,10.99,13.289,9.8426,19.735,21.524,8.7466,15.196,9.5008,7.8518,10.177,9.2594,8.0977,9.3509,10.314,13.485,16.06,10.093,18.872,9.6224,8.768,24.617,7.5672,13.701,11.953,17.441,15.181,17.233,9.101,12.815,21.56,10.271,8.49,7.6975,6.3929,16.274,11.021,8.1999,7.122,8.6457,12.923,10.803,6.734,6.6085,9.0525,11.647,10.693,14.633,10.258,18.801,9.8329,8.7683,7.8927,10.199,9.3213,22.604,9.2265,7.9552,18.2,19.318,8.4969,11.388,10.065,11.72,16.992,14.682,17.757,23.827,7.9594,6.4,7.6802,9.8064,19.758,18.029,9.6975,20.537,8.7895,26.049,11.33,14.933,9.0659,13.954,8.5047,15.759,12.082,11.276,11.074,12.671,7.6377,6.6218,11.997,13.572,20.392,22.849,13.945,8.6837,11.241,22.764,8.5765,11.266,18.994,13.102,9.4401,12.539,19.077,37.706,9.7622,11.308,16.203,9.4173,7.7919,12.571,8.9804,17.577,15.466,7.7518,11.352,10.708,8.9407,9.8435,15.322,16.14,15.613,9.84,11.707,5.2976,20.509,10.345,6.6267,7.7076,15.956,18.194,11.526,11.816,6.8193,7.8733,12.691,9.239,9.2753,8.4236,9.4803,10.25,9.0645,11.56,20.419,10.694,10.38,12.127,10.854,12.487,7.2916,8.3496,7.7212,8.3649,8.1252,7.6804,16.61,16.378,24.261,9.9916,14.084,14.337,9.6253,17.744,24.115,10.491,7.643,9.6004,10.148,10.448,10.665,11.178,13.776,8.6604,19.104,10.316,9.7233,11.486,14.393,9.2035,11.143,7.8937,11.745,13.229,8.9471,16.829,13.543,19.36,13.956,10.692,11.378,14.713,18.205,6.9686,10.178,8.6129,12.535,11.517,10.042,10.811,13.664
